SourceID,ProductLine,Category,ItemNumber,ItemType,SeriesName,Series ID,Description,FDE SKU,Dimensions,Status,ComponentsQTY,Color,ItemColorSwatch,Exclusive Flag,Outlet Flag,Tag Type,QR1,QR2,Product Feature 1,Product Feature 2,Product Feature 3,Product Feature 4,Product Feature 5,Empty 10,Configuration 1,Configuration 2,SeriesMainImage,LoadDT
611674,Stationary,Sectional,P459P7,Kit,Elissa Court,P459,4-Piece Outdoor Sectional,APK-P459-S4C,"200""W x 42""D x 34""H",Current,"P459-853,2;P459-861,2",Gray,P459-SWATCH-500,0.0,,Front,https://www.ashleyfurniture.com/p/harbor_court_4-piece_outdoor_sectional/APG-P459-4PC.html,https://www.ashleyfurniture.com/p/harbor_court_4-piece_outdoor_sectional/APG-P459-4PC.html,,,,,,,,,P459-877-846-853-861-853-861-853-846-877-814,2025-10-21 09:00:48
484982,Stationary,Sectional,P520P1,Kit,Elissa Court,,Outdoor Counter Height Dining Table with 4 Barstools,,"73""W x 42""D x 45""H",Current,"P520-130,2;P520-665,1",Gray,,0.0,,,,,,,,,,,,,,2025-10-21 09:00:48
600984,Stationary,Sectional,P660P1,Kit,Elissa Court,P660,3-Piece Outdoor Sectional,APK-P660-SOFA,"40""W x 40""D x 93""H",Current,"P660-846,1;P660-875,1;P660-876,1",Brown,P660-SWATCH-500,0.0,,Front,https://www.ashleyfurniture.com/p/citrine_park_3-piece_outdoor_sectional/P660P1.html,https://www.ashleyfurniture.com/p/citrine_park_3-piece_outdoor_sectional/P660P1.html,,,,,,,,,P660-875-877-846(2)-876-814-P804,2025-10-21 09:00:48
608633,Stationary,Sectional,P660P5,Kit,Elissa Court,P660,4-Piece Outdoor Sectional,APK-P660-S4,"40""W x 40""D x 124""H",Current,"P660-846,1;P660-875,1;P660-876,1;P660-877,1",Brown,,0.0,,Front,https://www.ashleyfurniture.com/p/citrine_park_4-piece_outdoor_sectional/P660P5.html,https://www.ashleyfurniture.com/p/citrine_park_4-piece_outdoor_sectional/P660P5.html,,,,,,,,,P660-875-877-846(2)-876-814-P804,2025-10-21 09:00:48
608635,Stationary,Sectional,P660P6,Kit,Elissa Court,P660,5-Piece Outdoor Sectional,APK-P660-S5,"80""W x 148""D x 31""H",Current,"P660-846,2;P660-875,1;P660-876,1;P660-877,1",Brown,P660-SWATCH-500,0.0,,Front,https://www.ashleyfurniture.com/p/citrine_park_5-piece_outdoor_sectional/P660P6.html,https://www.ashleyfurniture.com/p/citrine_park_5-piece_outdoor_sectional/P660P6.html,,,,,,,,,P660-875-877-846(2)-876-814-P804,2025-10-21 09:00:48
784120,Stationary,Sectional,P660P7,Kit,Elissa Court,P660,2-Piece Outdoor Sectional,APK-P660-LOVE,"78""W x 39""D x 33""H",Current,"P660-875,1;P660-876,1",Brown/Charcoal,P660-846-SWATCH-500,0.0,,Front,https://www.ashleyfurniture.com/p/citrine_park_2-piece_outdoor_sectional/P660P7.html,https://www.ashleyfurniture.com/p/citrine_park_2-piece_outdoor_sectional/P660P7.html,,,,,,,,,P660-875-877-846(2)-876-814-P804,2025-10-21 09:00:48
488750,Stationary,Sectional,P750P5,Kit,Elissa Court,,Outdoor Counter Height Dining Table with 4 Barstools,,"76""W x 83""D x 45""H",Current,"P750-130,2;P750-665,1",Medium Brown,,0.0,,Front,,,,,,,,,,,P750-625-601A(6)-UMB,2025-10-21 09:00:48
58921,Stationary,Sectional,P791P11,Kit,Elissa Court,P791,6-Piece Outdoor Seating Set,APK-P791-S6,"143""W x 118.75""D x 36.5""H",Current,"P791-846,3;P791-851,1;P791-854,1",Beige,P791-FINISH-500,0.0,,Front,https://www.ashleyfurniture.com/p/beachcroft_6-piece_outdoor_seating_set/APG-P791-6P.html,https://www.ashleyfurniture.com/p/beachcroft_6-piece_outdoor_seating_set/APG-P791-6P.html,Assembly-Required,Removable-Cushions,Toss-Pillows-Included,,,,,,P791-854-851-846(2)-701-702,2025-10-21 09:00:48
58924,Stationary,Sectional,P791P6,Kit,Elissa Court,P791,3-Piece Outdoor Seating Set,APK-P791-S3,"94.5""W x 94.5""D x 38""H",Current,"P791-851,1;P791-854,1",Beige,P791-FINISH-500,0.0,,Front,https://www.ashleyfurniture.com/p/beachcroft_3-piece_outdoor_seating_set/APK-P791-3P.html,https://www.ashleyfurniture.com/p/beachcroft_3-piece_outdoor_seating_set/APK-P791-3P.html,Assembly-Required,Removable-Cushions,Toss-Pillows-Included,,,,,,P791-854-851-846(2)-701-702,2025-10-21 09:00:48
58926,Stationary,Sectional,P791P7,Kit,Elissa Court,P791,4-Piece Outdoor Seating Set,APK-P791-S4,"118.75""W x 98.5""D x 38""H",Current,"P791-846,1;P791-851,1;P791-854,1",Beige,P791-FINISH-500,0.0,,Front,https://www.ashleyfurniture.com/p/beachcroft_4-piece_outdoor_seating_set/APK-P791-4P.html,https://www.ashleyfurniture.com/p/beachcroft_4-piece_outdoor_seating_set/APK-P791-4P.html,Assembly-Required,Removable-Cushions,Toss-Pillows-Included,,,,,,P791-854-851-846(2)-701-702,2025-10-21 09:00:48
58928,Stationary,Sectional,P791P8,Kit,Elissa Court,P791,5-Piece Outdoor Seating Set,APK-P791-S5,"118.75""W x 118.75""D x 38""H",Current,"P791-846,2;P791-851,1;P791-854,1",Beige,P791-FINISH-500,0.0,,Front,https://www.ashleyfurniture.com/p/beachcroft_5-piece_outdoor_seating_set/APK-P791-5PC.html,https://www.ashleyfurniture.com/p/beachcroft_5-piece_outdoor_seating_set/APK-P791-5PC.html,Assembly-Required,Removable-Cushions,Toss-Pillows-Included,,,,,,P791-854-851-846(2)-701-702,2025-10-21 09:00:48
783171,Stationary,Sectional,P792P1,Kit,Beachcroft Black,P792,3-Piece Outdoor Sectional,APK-P792-S3,,New,"P792-851,1;P792-854,1",Black,,0.0,,Front,,,,,,,,,,,P792-854-846-851-701-702,2025-10-21 09:00:48
783173,Stationary,Sectional,P792P2,Kit,Beachcroft Black,P792,4-Piece Outdoor Sectional,APK-P792-S4,,New,"P792-846,1;P792-851,1;P792-854,1",Black,,0.0,,Front,,,,,,,,,,,P792-854-846-851-701-702,2025-10-21 09:00:48
248452,Stationary,Sectional,P804P1,Kit,Elissa Court,,3-Piece Outdoor Sectional,,"124""W x 43""D x 36""H",Current,"P804-854,1;P804-877,1",Brown,P804-FINISH-500,0.0,,Front,https://www.ashleyfurniture.com/p/silo_point_3-piece_outdoor_sectional/APG-P804-3PC.html,https://www.ashleyfurniture.com/p/silo_point_3-piece_outdoor_sectional/APG-P804-3PC.html,Assembly-Required,Removable-Cushions,Toss-Pillows-Included,,,,,,P804-854-846-877-701-702,2025-10-21 09:00:48
488839,Stationary,Sectional,P804P2,Kit,Elissa Court,,4-Piece Outdoor Sectional,,"63""W x 44""D x 106""H",Current,"P804-846,1;P804-854,1;P804-877,1",Brown,P804-FINISH-500,0.0,,Front,https://www.ashleyfurniture.com/p/silo_point_4-piece_outdoor_sectional/P804P2.html,https://www.ashleyfurniture.com/p/silo_point_4-piece_outdoor_sectional/P804P2.html,,,,,,,,,P804-854-846-877-701-702,2025-10-21 09:00:48
611729,Stationary,Sectional,P804P3,Kit,Elissa Court,,5-Piece Outdoor Set,,"63""W x 44""D x 106""H",Current,"P804-846,2;P804-854,1;P804-877,1",Brown,P804-FINISH-500,0.0,,Front,,,Assembly-Required,Removable-Cushions,Toss-Pillows-Included,,,,,,P804-854-846-877-701-702,2025-10-21 09:00:48
611732,Stationary,Sectional,P804P4,Kit,Elissa Court,,6-Piece Outdoor Set,,"63""W x 44""D x 106""H",Current,"P804-846,3;P804-854,1;P804-877,1",Brown,P804-FINISH-500,0.0,,Front,,,Assembly-Required,Removable-Cushions,Toss-Pillows-Included,,,,,,P804-854-846-877-701-702,2025-10-21 09:00:48
525439,Stationary,Sectional,U10200S1,Kit,Elissa Court,,2-Piece Power Reclining Sectional,,"119""W x 111""D x 40""H",Discontinued,"U1020058,1;U1020062,1",Walnut,U10200-SWATCH-BODY-A-500,0.0,,Front,https://www.ashleyfurniture.com/p/trambley_2-piece_power_reclining_sectional/APK-U10200S2.html,https://www.ashleyfurniture.com/p/trambley_2-piece_power_reclining_sectional/APK-U10200S2.html,USB-Chargers,Measure-Up,Adjustable-Footrest-and-Headrest,,,,,,U10200-58-57-31-77-46-62,2025-10-21 09:00:48
525441,Stationary,Sectional,U10200S2,Kit,Elissa Court,,3-Piece Power Reclining Sectional,,"83""W x 41""D x 43""H",Discontinued,"U1020057,1;U1020058,1;U1020062,1",Walnut,U10200-SWATCH-BODY-A-500,0.0,,Front,https://www.ashleyfurniture.com/p/trambley_3-piece_power_reclining_sectional/APK-U10200S3.html,https://www.ashleyfurniture.com/p/trambley_3-piece_power_reclining_sectional/APK-U10200S3.html,USB-Chargers,Measure-Up,Adjustable-Footrest-and-Headrest,,,,,,U10200-58-57-31-77-46-62,2025-10-21 09:00:48
525443,Stationary,Sectional,U10200S3,Kit,Elissa Court,,5-Piece Power Reclining Sectional,,"108""W x 108""D x 42""H",Discontinued,"U1020031,1;U1020046,1;U1020058,1;U1020062,1;U1020077,1",Walnut,U10200-SWATCH-BODY-A-500,0.0,,Front,https://www.ashleyfurniture.com/p/trambley_5-piece_power_reclining_sectional/APK-U10200S5.html,https://www.ashleyfurniture.com/p/trambley_5-piece_power_reclining_sectional/APK-U10200S5.html,USB-Chargers,Measure-Up,Adjustable-Footrest-and-Headrest,,,,,,U10200-58-57-31-77-46-62,2025-10-21 09:00:48
886486,Stationary,Sectional,U10330S1,Kit,VonKurt,U10330,6-Piece Power Reclining Sectional with Chaise,APK-U10330-R6,,New,"U1033046,2;U1033057,1;U1033058,1;U1033077,1;U1033097,1",Dark Brown,,1.0,,,,,,,,,,,,,,2025-10-21 09:00:48
886492,Stationary,Sectional,U10330S3,Kit,VonKurt,U10330,5-Piece Power Reclining Sectional,APK-U10330-S5,,New,"U1033046,2;U1033058,1;U1033062,1;U1033077,1",Dark Brown,,1.0,,,,,,,,,,,,,,2025-10-21 09:00:48
886495,Stationary,Sectional,U10330S4,Kit,VonKurt,U10330,3-Piece Power Reclining Sectional Sofa with Chaise,APK-U10330-R3,,New,"U1033057,1;U1033058,1;U1033097,1",Dark Brown,,1.0,,,,,,,,,,,,,,2025-10-21 09:00:48
886497,Stationary,Sectional,U10330S5,Kit,VonKurt,U10330,3-Piece Power Reclining Sectional Sofa with Chaise,APK-U10330-S3,,New,"U1033057,1;U1033062,1;U1033079,1",Dark Brown,,1.0,,,,,,,,,,,,,,2025-10-21 09:00:48
,Stationary,Sectional,U10330S2,Kit,VonKurt,U10330,6-Piece Power Reclining Sectional with Chaise,APK-U10330-S6,,Current,"U1033046,2;U1033057,1;U1033062,1;U1033077,1;U1033079,1",,,,,,,,,,,,,,,,,2025-10-21 09:00:48
889639,Stationary,Sectional,U10331S1,Kit,Elissa Court,,6-Piece Power Reclining Sectional with Chaise,,,Current,"U1033146,2;U1033157,1;U1033158,1;U1033177,1;U1033197,1",Ocean,,1.0,,,,,,,,,,,,,,2025-10-21 09:00:48
889645,Stationary,Sectional,U10331S3,Kit,Elissa Court,,5-Piece Power Reclining Sectional,,,Current,"U1033146,2;U1033158,1;U1033162,1;U1033177,1",Ocean,,1.0,,,,,,,,,,,,,,2025-10-21 09:00:48
889648,Stationary,Sectional,U10331S4,Kit,Elissa Court,,3-Piece Power Reclining Sectional Sofa with Chaise,,,Current,"U1033157,1;U1033158,1;U1033197,1",Ocean,,1.0,,,,,,,,,,,,,,2025-10-21 09:00:48
889650,Stationary,Sectional,U10331S5,Kit,Elissa Court,,3-Piece Power Reclining Sectional Sofa with Chaise,,,Current,"U1033157,1;U1033162,1;U1033179,1",Ocean,,1.0,,,,,,,,,,,,,,2025-10-21 09:00:48
,Stationary,Sectional,U10331S2,Kit,Elissa Court,,6-Piece Power Reclining Sectional with Chaise,,,Current,"U1033146,2;U1033157,1;U1033162,1;U1033177,1;U1033179,1",,,,,,,,,,,,,,,,,2025-10-21 09:00:48
889652,Stationary,Sectional,U10332S1,Kit,Elissa Court,,6-Piece Power Reclining Sectional with Chaise,,,Current,"U1033246,2;U1033257,1;U1033258,1;U1033277,1;U1033297,1",Steel,,1.0,,,,,,,,,,,,,,2025-10-21 09:00:48
889658,Stationary,Sectional,U10332S3,Kit,Elissa Court,,5-Piece Power Reclining Sectional,,,Current,"U1033246,2;U1033258,1;U1033262,1;U1033277,1",Steel,,1.0,,,,,,,,,,,,,,2025-10-21 09:00:48
889661,Stationary,Sectional,U10332S4,Kit,Elissa Court,,3-Piece Power Reclining Sectional Sofa with Chaise,,,Current,"U1033257,1;U1033258,1;U1033297,1",Steel,,1.0,,,,,,,,,,,,,,2025-10-21 09:00:48
889663,Stationary,Sectional,U10332S5,Kit,Elissa Court,,3-Piece Power Reclining Sectional Sofa with Chaise,,,Current,"U1033257,1;U1033262,1;U1033279,1",Steel,,1.0,,,,,,,,,,,,,,2025-10-21 09:00:48
,Stationary,Sectional,U10332S2,Kit,Elissa Court,,6-Piece Power Reclining Sectional with Chaise,,,Current,"U1033246,2;U1033257,1;U1033262,1;U1033277,1;U1033279,1",,,,,,,,,,,,,,,,,2025-10-21 09:00:48
889665,Stationary,Sectional,U10333S1,Kit,Elissa Court,,6-Piece Power Reclining Sectional with Chaise,,,Current,"U1033346,2;U1033357,1;U1033358,1;U1033377,1;U1033397,1",Coconut,,1.0,,,,,,,,,,,,,,2025-10-21 09:00:48
889671,Stationary,Sectional,U10333S3,Kit,Elissa Court,,5-Piece Power Reclining Sectional,,,Current,"U1033346,2;U1033358,1;U1033362,1;U1033377,1",Coconut,,1.0,,,,,,,,,,,,,,2025-10-21 09:00:48
889674,Stationary,Sectional,U10333S4,Kit,Elissa Court,,3-Piece Power Reclining Sectional Sofa with Chaise,,,Current,"U1033357,1;U1033358,1;U1033397,1",Coconut,,1.0,,,,,,,,,,,,,,2025-10-21 09:00:48
889676,Stationary,Sectional,U10333S5,Kit,Elissa Court,,3-Piece Power Reclining Sectional Sofa with Chaise,,,Current,"U1033357,1;U1033362,1;U1033379,1",Coconut,,1.0,,,,,,,,,,,,,,2025-10-21 09:00:48
,Stationary,Sectional,U10333S2,Kit,Elissa Court,,6-Piece Power Reclining Sectional with Chaise,,,Current,"U1033346,2;U1033357,1;U1033362,1;U1033377,1;U1033379,1",,,,,,,,,,,,,,,,,2025-10-21 09:00:48
889678,Stationary,Sectional,U10334S1,Kit,Elissa Court,,6-Piece Power Reclining Sectional with Chaise,,,Current,"U1033446,2;U1033457,1;U1033458,1;U1033477,1;U1033497,1",Storm,,1.0,,,,,,,,,,,,,,2025-10-21 09:00:48
889684,Stationary,Sectional,U10334S3,Kit,Elissa Court,,5-Piece Power Reclining Sectional,,,Current,"U1033446,2;U1033458,1;U1033462,1;U1033477,1",Storm,,1.0,,,,,,,,,,,,,,2025-10-21 09:00:48
889687,Stationary,Sectional,U10334S4,Kit,Elissa Court,,3-Piece Power Reclining Sectional Sofa with Chaise,,,Current,"U1033457,1;U1033458,1;U1033497,1",Storm,,1.0,,,,,,,,,,,,,,2025-10-21 09:00:48
889689,Stationary,Sectional,U10334S5,Kit,Elissa Court,,3-Piece Power Reclining Sectional Sofa with Chaise,,,Current,"U1033457,1;U1033462,1;U1033479,1",Storm,,1.0,,,,,,,,,,,,,,2025-10-21 09:00:48
,Stationary,Sectional,U10334S2,Kit,Elissa Court,,6-Piece Power Reclining Sectional with Chaise,,,Current,"U1033446,2;U1033457,1;U1033462,1;U1033477,1;U1033479,1",,,,,,,,,,,,,,,,,2025-10-21 09:00:48
889691,Stationary,Sectional,U10335S1,Kit,Elissa Court,,6-Piece Power Reclining Sectional with Chaise,,,Current,"U1033546,2;U1033557,1;U1033558,1;U1033577,1;U1033597,1",Gray,,1.0,,,,,,,,,,,,,,2025-10-21 09:00:48
889697,Stationary,Sectional,U10335S3,Kit,Elissa Court,,5-Piece Power Reclining Sectional,,,Current,"U1033546,2;U1033558,1;U1033562,1;U1033577,1",Gray,,1.0,,,,,,,,,,,,,,2025-10-21 09:00:48
889700,Stationary,Sectional,U10335S4,Kit,Elissa Court,,3-Piece Power Reclining Sectional Sofa with Chaise,,,Current,"U1033557,1;U1033558,1;U1033597,1",Gray,,1.0,,,,,,,,,,,,,,2025-10-21 09:00:48
889702,Stationary,Sectional,U10335S5,Kit,Elissa Court,,3-Piece Power Reclining Sectional Sofa with Chaise,,,Current,"U1033557,1;U1033562,1;U1033579,1",Gray,,1.0,,,,,,,,,,,,,,2025-10-21 09:00:48
886499,Stationary,Sectional,U13001S1,Kit,Double Deal,U13001,6-Piece Power Reclining Sectional,APK-U13001-S6,,New,"U1300157,1;U1300158,1;U1300162,1;U1300177,1;U1300131,1;U1300146,1",Almond,,0.0,,,,,,,,,,,,,,2025-10-21 09:00:48
886503,Stationary,Sectional,U13001S2,Kit,Double Deal,U13001,5-Piece Power Reclining Sectional,APK-U13001-S5,,New,"U1300146,1;U1300158,1;U1300162,1;U1300177,1;U1300131,1",Almond,,0.0,,,,,,,,,,,,,,2025-10-21 09:00:48
525447,Stationary,Sectional,U23603S1,Kit,Elissa Court,,2-Piece Power Reclining Sectional,,"76.5""W x 39""D x 40""H",Discontinued,"U2360358,1;U2360362,1",Gray,U23603-SWATCH-BODY-A-500,0.0,,Front,,,USB-Chargers,Measure-Up,Adjustable-Footrest-and-Headrest,,,,,,U23603-58-46-77-31-57-62-13-CLSD,2025-10-21 09:00:48
525449,Stationary,Sectional,U23603S2,Kit,Elissa Court,,3-Piece Power Reclining Sectional,,"91.5""W x 39""D x 40""H",Discontinued,"U2360357,1;U2360358,1;U2360362,1",Gray,U23603-SWATCH-BODY-A-500,0.0,,Front,,,USB-Chargers,Measure-Up,Adjustable-Footrest-and-Headrest,,,,,,U23603-58-46-77-31-57-62-13-CLSD,2025-10-21 09:00:48
525451,Stationary,Sectional,U23603S3,Kit,Elissa Court,,5-Piece Power Reclining Sectional,,"111""W x 111""D x 40""H",Discontinued,"U2360331,1;U2360346,1;U2360358,1;U2360362,1;U2360377,1",Gray,U23603-SWATCH-BODY-A-500,0.0,,Front,,,USB-Chargers,Measure-Up,Adjustable-Footrest-and-Headrest,,,,,,U23603-58-46-77-31-57-62-13-CLSD,2025-10-21 09:00:48
601307,Stationary,Sectional,U26301S1,Kit,Elissa Court,U26301,2-Piece Power Reclining Loveseat,APK-U26301-LOVE,"80""W x 40""D x 41""H",Current,"U2630158,1;U2630162,1",Chocolate,U26301-SWATCH-BODY-A-500,0.0,,Front,https://www.ashleyfurniture.com/p/salvatore_2-piece_power_reclining_loveseat/U26301S1.html,https://www.ashleyfurniture.com/p/salvatore_2-piece_power_reclining_loveseat/U26301S1.html,Zero-Draw-USB,Measure-Up,Adjustable-Footrest-and-Headrest,,,,1.0,A,U26301-58-57-31-77-46-62-T648,2025-10-21 09:00:48
601309,Stationary,Sectional,U26301S2,Kit,Elissa Court,U26301,3-Piece Power Reclining Loveseat with Console,APK-U26301-3PLOVE,"97""W x 40""D x 41""H",Current,"U2630157,1;U2630158,1;U2630162,1",Chocolate,U26301-SWATCH-BODY-A-500,0.0,,Back,https://www.ashleyfurniture.com/p/salvatore_3-piece_power_reclining_loveseat_with_console/U26301S2.html,https://www.ashleyfurniture.com/p/salvatore_3-piece_power_reclining_loveseat_with_console/U26301S2.html,Zero-Draw-USB,Measure-Up,Adjustable-Footrest-and-Headrest,,,,,,U26301-58-57-31-77-46-62-T648,2025-10-21 09:00:48
601311,Stationary,Sectional,U26301S3,Kit,Elissa Court,U26301,3-Piece Power Reclining Sofa,APK-U26301-SOFA,"110""W x 40""D x 41""H",Current,"U2630146,1;U2630158,1;U2630162,1",Chocolate,U26301-SWATCH-BODY-A-500,0.0,,Back,https://www.ashleyfurniture.com/p/salvatore_3-piece_power_reclining_sofa/U26301S3.html,https://www.ashleyfurniture.com/p/salvatore_3-piece_power_reclining_sofa/U26301S3.html,,,,,,,,,U26301-58-57-31-77-46-62-T648,2025-10-21 09:00:48
601313,Stationary,Sectional,U26301S4,Kit,Elissa Court,U26301,5-Piece Power Reclining Sectional,APK-U26301-S5,"105""W x 105""D x 41""H",Current,"U2630131,1;U2630146,1;U2630158,1;U2630162,1;U2630177,1",Chocolate,U26301-SWATCH-BODY-A-500,0.0,,Back,https://www.ashleyfurniture.com/p/salvatore_5-piece_power_reclining_sectional/U26301S4.html,https://www.ashleyfurniture.com/p/salvatore_5-piece_power_reclining_sectional/U26301S4.html,,,,,,,,,U26301-58-57-31-77-46-62-T648,2025-10-21 09:00:48
690820,Stationary,Sectional,U26301S6,Kit,Elissa Court,U26301,5-Piece Power Reclining Sectional,APK-U26301-5S,,Current,"U2630146,2;U2630158,1;U2630162,1;U2630177,1",Chocolate,,0.0,,,,,,,,,,,,,U26301-58-57-31-77-46-62-T648,2025-10-21 09:00:48
,Stationary,Sectional,U26301S5,Kit,Elissa Court,U26301,6-Piece Power Reclining Sectional,APK-U26301-S6,,Current,"U2630131,1;U2630146,1;U2630157,1;U2630158,1;U2630162,1;U2630177,1",,,,,,,,,,,,,,,,,2025-10-21 09:00:48
202304,Stationary,Sectional,U28004S1,Kit,Elissa Court,,3-Piece Power Reclining Sectional,,"120""W x 109""D x 44""H",Discontinued,"U2800415,1;U2800418,1;U2800477,1",Chocolate,U28004-SWATCH-BODY-A-500,0.0,,Front,,,,,,,,,,,U28004-15-18-13-T920-CLSD,2025-10-21 09:00:48
622381,Stationary,Sectional,U28004S2,Kit,Elissa Court,,3-Piece Power Reclining Sectional,,,Discontinued,"U2800415,2;U2800477,1",Chocolate,U28004-SWATCH-BODY-A-500,0.0,,Front,,,,,,,,,,,U28004-15-18-13-T920-CLSD,2025-10-21 09:00:48
622384,Stationary,Sectional,U28004S3,Kit,Elissa Court,,3-Piece Power Reclining Sectional,,,Discontinued,"U2800418,2;U2800477,1",Chocolate,U28004-SWATCH-BODY-A-500,0.0,,Front,,,,,,,,,,,U28004-15-18-13-T920-CLSD,2025-10-21 09:00:48
576677,Stationary,Sectional,U28005S1,Kit,Elissa Court,U28005,3-Piece Power Reclining Sectional,APK-U28005-S3,"86""W x 40""D x 113""H",Current,"U2800515,1;U2800518,1;U2800577,1",Gray,U28005-SWATCH-500,0.0,,Front,,,Zero-Draw-USB,Measure-Up,Zero-Gravity,Zero-Wall-Mechanism,Heat-And-Massage,,,,U28005-15-18-13-T901,2025-10-21 09:00:48
622387,Stationary,Sectional,U28005S2,Kit,Elissa Court,U28005,3-Piece Power Reclining Sectional,APK-U28005-SOFA,,Current,"U2800515,2;U2800577,1",Gray,U28005-SWATCH-BODY-A-500,0.0,,Front,,,Zero-Draw-USB,Measure-Up,Zero-Gravity,Zero-Wall-Mechanism,Heat-And-Massage,,,,U28005-15-18-13-T901,2025-10-21 09:00:48
622390,Stationary,Sectional,U28005S3,Kit,Elissa Court,U28005,3-Piece Power Reclining Sectional,APK-U28005-LOVE,,Current,"U2800518,2;U2800577,1",Gray,U28005-SWATCH-BODY-A-500,0.0,,Front,,,Zero-Draw-USB,Measure-Up,Zero-Gravity,Zero-Wall-Mechanism,Heat-And-Massage,,,,U28005-15-18-13-T901,2025-10-21 09:00:48
810401,Stationary,Sectional,U43305S1,Kit,Elissa Court,U43305,2-Piece Power Reclining Sectional Loveseat,APK-U43305-LOVE,"80""W x 39""D x 41""H",New,"U4330558,1;U4330562,1",Storm,,0.0,,,,,,,,,,,,,,2025-10-21 09:00:48
810403,Stationary,Sectional,U43305S2,Kit,Elissa Court,U43305,3-Piece Power Reclining Sectional Sofa,APK-U43305-SOFA,"112""W x 39""D x 41""H",New,"U4330546,1;U4330558,1;U4330562,1",Storm,,0.0,,,,,,,,,,,,,,2025-10-21 09:00:48
810405,Stationary,Sectional,U43305S3,Kit,Elissa Court,U43305,3-Piece Power Reclining Sectional Loveseat with Console,APK-U43305-3PCLOVE,"93""W x 39""D x 41""H",New,"U4330557,1;U4330558,1;U4330562,1",Storm,,0.0,,,,,,,,,,,,,,2025-10-21 09:00:48
810411,Stationary,Sectional,U43305S6,Kit,Elissa Court,U43305,5-Piece Power Reclining Sectional,APK-U43305-S5,"107""W x 107""D x 41""H",New,"U4330531,1;U4330546,1;U4330558,1;U4330562,1;U4330577,1",Storm,,0.0,,,,,,,,,,,,,,2025-10-21 09:00:48
810407,Stationary,Sectional,U43305S4,Kit,Elissa Court,U43305,4-Piece Power Reclining Sectional,APK-U43305-S4,"107""W x 75""D x 41""H",New,"U4330531,1;U4330558,1;U4330562,1;U4330577,1",Storm,,0.0,,,,,,,,,,,,,,2025-10-21 09:00:48
810409,Stationary,Sectional,U43305S5,Kit,Elissa Court,U43305,5-Piece Power Reclining Sectional,APK-U43305-5S,"120""W x 75""D x 41""H",New,"U4330531,1;U4330557,1;U4330558,1;U4330562,1;U4330577,1",Storm,,0.0,,,,,,,,,,,,,,2025-10-21 09:00:48
,Stationary,Sectional,U43305S7,Kit,Elissa Court,U43305,6-Piece Power Reclining Sectional,APK-U43305-S6,,Current,"U4330531,1;U4330546,1;U4330557,1;U4330558,1;U4330562,1;U4330577,1",,,,,,,,,,,,,,,,,2025-10-21 09:00:48
124863,Stationary,Sectional,U43701S1,Kit,Elissa Court,,3-Piece Power Reclining Sectional,,"124""W x 121""D x 40""H",Current,"U4370118,1;U4370147,1;U4370171,1",Walnut,U43701-SWATCH-BODY-500,0.0,,Front,https://www.ashleyfurniture.com/p/ricmen_3-piece_power_reclining_sectional/APK-U43701R3.html,https://www.ashleyfurniture.com/p/ricmen_3-piece_power_reclining_sectional/APK-U43701R3.html,USB-Chargers,Measure-Up,Adjustable-Footrest-and-Headrest,,,,,,U43701-47-71-18-82-T673-ALT,2025-10-21 09:00:48
622365,Stationary,Sectional,U43701S2,Kit,Elissa Court,,3-Piece Power Reclining Sectional,,,Current,"U4370147,2;U4370171,1",Walnut,U43701-SWATCH-BODY-500,0.0,,Front,,,USB-Chargers,Measure-Up,Adjustable-Footrest-and-Headrest,,,,,,U43701-47-71-18-82-T673-ALT,2025-10-21 09:00:48
622368,Stationary,Sectional,U43701S3,Kit,Elissa Court,,3-Piece Power Reclining Sectional,,,Current,"U4370118,2;U4370171,1",Walnut,U43701-SWATCH-BODY-500,0.0,,Front,,,USB-Chargers,Measure-Up,Adjustable-Footrest-and-Headrest,,,,,,U43701-47-71-18-82-T673-ALT,2025-10-21 09:00:48
124865,Stationary,Sectional,U43702S1,Kit,Elissa Court,,3-Piece Power Reclining Sectional,,"124""W x 82""D x 40""H",Discontinued,"U4370218,1;U4370247,1;U4370271,1",Putty,U43702-SWATCH-BODY-500,0.0,,Front,,,USB-Chargers,Measure-Up,Adjustable-Footrest-and-Headrest,,,,,,U43702-47-18-82-T444,2025-10-21 09:00:48
622371,Stationary,Sectional,U43702S2,Kit,Elissa Court,,3-Piece Power Reclining Sectional,,,Discontinued,"U4370247,2;U4370271,1",Putty,U43702-SWATCH-BODY-500,0.0,,Front,,,USB-Chargers,Measure-Up,Adjustable-Footrest-and-Headrest,,,,,,U43702-47-18-82-T444,2025-10-21 09:00:48
622411,Stationary,Sectional,U43702S3,Kit,Elissa Court,,3-Piece Power Reclining Sectional,,,Discontinued,"U4370218,2;U4370271,1",Putty,U43702-SWATCH-BODY-500,0.0,,Front,,,USB-Chargers,Measure-Up,Adjustable-Footrest-and-Headrest,,,,,,U43702-47-18-82-T444,2025-10-21 09:00:48
